"Y","Promo","Day","City"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
1,"B","Sunday","Vancouver"
0,"B","Sunday","Vancouver"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
1,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
0,"B","Friday","Montreal"
