Time,Frequency,Type
4.475024063,1,1
6.514127656,1,1
5.202234597,1,1
3.955348961,1,1
3.838431584,1,1
6.533774119,1,1
4.417114264,1,1
4.710681687,1,1
5.536564353,1,1
6.519406639,1,1
6.137336731,1,1
6.164529443,1,1
5.069837257,1,1
3.192363461,1,1
3.025236747,1,1
4.953409539,1,1
5.564394071,1,1
6.946673869,1,1
5.266736705,1,1
5.958813573,1,1
4.960746634,1,1
4.604045562,1,1
5.360488893,1,1
5.761603252,1,1
6.396575048,1,1
6.996549447,1,1
5.879779319,1,1
5.054050481,1,1
5.555486236,1,1
5.200394379,1,1
3.991223252,1,1
6.755098287,1,1
5.531230193,1,1
6.587631324,1,1
4.421125601,1,1
5.015908667,1,1
4.826030277,1,1
5.151716998,1,1
5.858863328,1,1
5.553079963,1,1
6.214623558,1,1
2.160193332,1,1
4.714636924,1,1
5.066181183,1,1
6.344535688,1,1
5.376167316,1,1
4.989476204,1,1
4.875314997,1,1
5.048619402,1,1
4.972034776,1,1
6.448273368,1,1
3.917591021,1,1
4.5185835,1,1
4.656542771,1,1
5.711234159,1,1
4.39970436,1,1
4.969246823,1,1
4.911350999,1,1
4.819546539,1,1
5.3565862,1,1
5.559521967,1,1
5.924398649,1,1
5.631952643,1,1
3.754798353,1,1
6.291022081,1,1
3.740926884,1,1
5.977069707,1,1
7.174350643,1,1
5.955429645,1,1
4.940545725,1,1
6.007605478,1,1
5.38426006,1,1
4.459889062,1,1
4.22633516,1,1
5.706430028,1,1
4.878585872,1,1
6.426083982,1,1
5.914047616,1,1
4.049372986,1,1
4.128222365,1,1
4.980770856,1,1
4.361887993,1,1
5.533499845,1,1
5.271967999,1,1
4.211023634,1,1
4.576617975,1,1
5.034131091,1,1
5.295723587,1,1
7.381420425,1,1
3.503458618,1,1
3.225559535,1,1
4.831378025,1,1
5.874834727,1,1
3.504095903,1,1
6.486699964,1,1
4.334517683,1,1
3.997008325,1,1
5.736883378,1,1
5.269065493,1,1
4.537133,1,1
4.634226657,1,1
5.250243404,1,1
5.859253689,1,1
4.811645992,1,1
5.018745334,1,1
5.095264648,1,1
3.988502858,1,1
4.020049135,1,1
3.257592367,1,1
5.011413223,1,1
5.85738083,1,1
4.844572079,1,1
5.403289863,1,1
4.267920592,1,1
4.994248304,1,1
2.115188018,1,1
4.064521333,1,1
6.012725302,1,1
4.12941989,1,1
5.094830209,1,1
4.885162755,1,1
4.674207369,1,1
4.200438414,1,1
3.662013438,1,1
3.894488317,1,1
4.347495492,1,1
6.029452087,1,1
3.284450962,1,1
4.359344112,1,1
6.01501343,1,1
3.660475397,1,1
2.772021175,1,1
6.64361138,1,1
6.39779753,1,1
4.744103841,1,1
5.086291416,1,1
5.855439545,1,1
3.934804423,1,1
5.056287038,1,1
6.873377999,1,1
6.593890967,1,1
4.244522831,1,1
3.98978063,1,1
5.457125051,1,1
5.410844112,1,1
5.267802993,1,1
6.014426649,1,1
5.529122418,1,1
5.530173822,1,1
5.350752934,1,1
6.177859707,1,1
6.136422197,1,1
4.978888768,1,1
3.386417451,1,1
3.794120008,1,1
3.984330449,1,1
4.711093551,1,1
5.165530642,1,1
4.147108288,1,1
3.824408058,1,1
5.053630866,1,1
5.233866974,1,1
5.747623388,1,1
4.241363763,1,1
5.330368424,1,1
4.892567461,1,1
5.631408415,1,1
6.732487572,1,1
4.053625732,1,1
3.824249386,1,1
5.268160816,1,1
6.29802139,1,1
5.37029893,1,1
4.141666275,1,1
5.458678861,1,1
4.972253057,1,1
5.781852321,1,1
6.21490017,1,1
4.818033025,1,1
5.545286577,1,1
4.665585547,1,1
2.775484183,1,1
4.193718016,1,1
5.673070788,1,1
5.949204294,1,1
4.76738616,1,1
4.552224465,1,1
3.900973931,1,1
4.821602589,1,1
4.131220116,1,1
5.370788558,1,1
4.691913844,1,1
6.061477003,1,1
5.421779546,1,1
3.435547209,1,1
4.366549306,1,1
4.475193358,1,1
3.614910698,1,1
3.237140476,1,1
6.359266511,1,1
6.044492316,1,1
4.676624776,1,1
4.448018825,1,1
5.169318518,1,1
4.678456112,1,2
10.06934214,1,2
4.360421382,1,2
6.862010536,1,2
6.052267584,1,2
4.751098085,1,2
6.719670488,1,2
5.358532082,1,2
5.704418586,1,2
3.417803929,1,2
4.142554652,1,2
7.26731125,1,2
4.80436961,1,2
4.537081709,1,2
6.58709081,1,2
3.516685548,1,2
5.527527261,1,2
5.482011012,1,2
4.423372879,1,2
5.007134019,1,2
5.931454603,1,2
6.124159484,1,2
6.934519019,1,2
5.026900535,1,2
6.113551102,1,2
5.724529112,1,2
6.944979966,1,2
6.145365737,1,2
4.751850879,1,2
6.28505388,1,2
5.255020614,1,2
5.508525216,1,2
5.551813824,1,2
5.405792977,1,2
5.308265185,1,2
5.398171381,1,2
4.378036477,1,2
5.366549094,1,2
6.114941605,1,2
5.854283612,1,2
4.945124013,1,2
6.753798819,1,2
4.039066605,1,2
4.482129988,1,2
4.712807102,1,2
6.126531205,1,2
5.111209678,1,2
7.270371637,1,2
5.537022711,1,2
3.825480459,1,2
5.108220909,1,2
5.56553364,1,2
4.182399166,1,2
7.451992164,1,2
3.402353445,1,2
5.996096434,1,2
6.656774465,1,2
6.022929608,1,2
4.842511936,1,2
4.917860403,1,2
7.90075945,1,2
7.006990183,1,2
5.190784965,1,2
5.366143295,1,2
6.220016365,1,2
6.213329773,1,2
5.981500769,1,2
4.612474697,1,2
5.872465746,1,2
3.656930949,1,2
5.966594935,1,2
6.095024153,1,2
3.765008289,1,2
5.259269008,1,2
6.057770805,1,2
7.584595172,1,2
4.064043442,1,2
5.172425513,1,2
4.642654876,1,2
4.638489534,1,2
5.668788332,1,2
6.039293128,1,2
4.903503061,1,2
6.060817189,1,2
6.700482189,1,2
2.729817474,1,2
4.776588241,1,2
6.326944448,1,2
5.933156964,1,2
4.719974435,1,2
4.466515218,1,2
5.825570119,1,2
6.042680187,1,2
7.610680212,1,2
6.17161744,1,2
5.652783085,1,2
5.440856167,1,2
7.468824613,1,2
6.201229875,1,2
6.591521976,1,2
3.528090322,1,2
7.260974034,1,2
6.352055701,1,2
4.96699929,1,2
6.234296249,1,2
4.819946257,1,2
4.922373273,1,2
4.884928737,1,2
5.420104837,1,2
6.187862182,1,2
5.308134335,1,2
6.144695071,1,2
5.625362775,1,2
5.787549197,1,2
6.219133954,1,2
4.938696857,1,2
5.764177212,1,2
3.972939941,1,2
6.416029187,1,2
6.413184306,1,2
6.019884211,1,2
6.592285306,1,2
5.263562432,1,2
4.555131123,1,2
5.890037935,1,2
7.100897759,1,2
5.919444322,1,2
5.570309999,1,2
6.094553936,1,2
6.675464742,1,2
6.86506604,1,2
6.782001399,1,2
3.842312607,1,2
2.898167948,1,2
4.212754,1,2
7.558954381,1,2
6.426614242,1,2
6.743125726,1,2
4.208618792,1,2
4.375174399,1,2
5.870380759,1,2
6.573893003,1,2
5.474152798,1,2
6.715671783,1,2
4.543542427,1,2
5.736389136,1,2
6.063151752,1,2
6.177271872,1,2
5.846358344,1,2
4.990479303,1,2
5.473634375,1,2
4.948946465,1,2
3.51678435,1,2
7.424766138,1,2
4.068205163,1,2
5.53271246,1,2
4.295208239,1,2
4.741999187,1,2
6.383991732,1,2
5.649299481,1,2
7.351177912,1,2
5.408089015,1,2
7.18926543,1,2
7.533425147,1,2
5.322356511,1,2
4.651996433,1,2
6.593102157,1,2
6.492665369,1,2
4.834877653,1,2
6.142216494,1,2
5.113524721,1,2
7.311826805,1,2
6.825567942,1,2
6.218992009,1,2
6.97255372,1,2
6.339365183,1,2
5.198197542,1,2
5.92316538,1,2
5.734848454,1,2
5.88454686,1,2
7.988549554,1,2
6.977814066,1,2
6.045728491,1,2
3.710139943,1,2
5.662925164,1,2
5.526755042,1,2
3.711741043,1,2
8.058038709,1,2
5.390994524,1,2
5.47919821,1,2
6.439827012,1,2
5.348403655,1,2
4.337804226,1,2
6.419900952,1,2
5.383048997,1,2
5.118717753,1,2
4.227456292,1,2
6.342543315,1,2
7.408878079,1,2
5.788969486,1,2
5.559320772,1,2
5.137085952,1,2
5.884058188,1,2
5.95724743,1,2
5.181119658,1,2
7.171239761,1,2
4.247871426,1,2
6.274192633,1,2
5.974826427,1,2
5.129705232,1,2
5.243051938,1,2
6.588582013,1,2
6.377736622,1,2
5.471759868,1,2
4.073302404,1,2
4.369795579,1,2
4.77540481,1,2
6.820543702,1,2
7.295025241,1,2
6.571006258,1,2
6.453107284,1,2
5.476721551,1,2
5.88924628,1,2
4.26752166,1,2
5.727909439,1,2
6.034034075,1,2
6.419322912,1,2
6.700942982,1,2
6.888235791,1,2
4.93084911,1,2
3.872702577,1,2
4.4670582,1,2
8.059254942,1,2
5.392368912,1,2
5.874986106,1,2
5.576624569,1,2
5.578772468,1,2
6.205864221,1,2
5.220983779,1,2
4.940368907,1,2
5.01257748,1,2
3.711241369,1,2
3.124947862,1,2
6.462206294,1,2
6.600003682,1,2
4.140860176,1,2
3.35542174,1,2
4.891030998,1,2
6.576526418,1,2
5.973632342,1,2
5.466225725,1,2
4.824635383,1,2
5.135653628,1,2
5.341526551,1,2
5.222700941,1,2
3.785717392,1,2
6.436816422,1,2
6.260480429,1,2
4.667385778,1,2
5.904924442,1,2
6.548497495,1,2
6.857980664,1,2
5.085667908,1,2
6.18090408,1,2
6.092107701,1,2
4.265067339,1,2
6.082299378,1,2
6.400242023,1,2
5.704359718,1,2
3.690315021,1,2
5.865603089,1,2
5.931188445,1,2
6.079516249,1,2
6.542189944,1,2
5.198510545,1,2
5.792401627,1,2
6.560972874,1,2
4.932584111,1,2
4.449984044,1,2
4.163961648,1,2
6.772165496,1,2
7.091006747,1,2
5.869515845,1,2
5.758872817,1,2
5.226397479,1,2
5.645285103,1,2
5.56688355,1,2
5.293872812,1,2
6.363556025,1,2
5.147201648,1,2
6.4120378,1,2
6.289242659,1,2
5.73519714,1,2
3.931349617,1,2
5.13539626,1,2
4.886153893,1,2
5.261534171,1,2
4.926968692,1,2
7.086716241,1,2
6.495114861,1,2
6.053529279,1,2
6.413934803,1,2
5.677356731,1,2
5.90390541,1,2
5.395745015,1,2
5.976664402,1,2
8.246582505,1,2
4.447579364,1,2
6.367766925,1,2
5.70253463,1,2
6.146050686,1,2
6.052412846,1,2
7.074960589,1,2
5.619727111,1,2
5.89067574,1,2
7.405420489,1,2
6.075757439,1,2
5.795633316,1,2
6.079954182,1,2
6.262519636,1,2
5.822990412,1,2
6.177598215,1,2
6.427091262,1,2
5.6073035,1,2
6.917341122,1,2
6.992154893,1,2
6.177561805,1,2
4.717654097,1,2
5.159141163,1,2
4.722514039,1,2
4.635339407,1,2
4.830649475,1,2
5.583151776,1,2
6.765355441,1,2
4.489126127,1,2
5.919005663,1,2
6.256689439,1,2
3.138184998,1,2
5.951971763,1,2
5.846297424,1,2
6.739213441,1,2
6.486141672,1,2
5.655397628,1,2
5.715423101,1,2
5.862697663,1,2
5.934183456,1,2
6.353278117,1,2
4.556977302,1,2
5.465920678,1,2
6.184858323,1,2
6.13013828,1,2
4.836478303,1,2
5.189451552,1,2
5.309983658,1,2
6.136156878,1,2
5.444566471,1,2
5.900086543,1,2
5.258284563,1,2
5.963175973,1,2
4.504378405,1,2
6.036962659,1,2
5.194719612,1,2
6.743659223,1,2
4.706362417,1,2
5.191722276,1,2
4.49942652,1,2
3.203365108,1,2
5.672747863,1,2
7.192211505,1,2
4.799522553,1,2
3.309531956,1,2
4.816330891,1,2
5.78756207,1,2
6.025359938,1,2
6.223884481,1,2
4.010338632,1,2
7.273384176,1,2
4.753279734,1,2
5.533726584,1,2
7.103961523,1,2
4.864330518,1,2
7.711525458,1,2
4.764450905,1,2
6.077051319,1,2
5.278355015,1,2
8.099713636,1,2
3.501563235,1,2
5.283684072,1,2
5.937178518,1,2
6.003548083,1,2
6.462281971,1,2
5.579707139,1,2
5.698062658,1,2
5.590078896,1,2
5.947298917,1,2
5.865537727,1,2
5.96284316,1,2
6.342601623,1,2
4.725224695,1,2
4.543074501,1,2
5.987959159,1,2
5.21140144,1,2
4.763980849,1,2
5.992947724,1,2
5.439528413,1,2
5.096711348,1,2
3.694767894,1,2
5.381978103,1,2
7.331930246,1,2
4.838187012,1,2
7.16836983,1,2
7.983037042,1,2
4.718681221,1,2
5.950743513,1,2
3.935384175,1,2
4.475700264,1,2
6.111471443,1,2
7.567917244,1,2
5.972441713,1,2
4.737532932,1,2
6.375735194,1,2
7.297960327,1,2
3.962853833,1,2
5.980341282,1,2
7.209682988,1,2
5.232136556,1,2
5.295196046,1,2
6.398374725,1,2
5.870616571,1,2
5.971898513,1,2
4.881164937,1,2
6.777439925,1,2
5.683123532,1,2
5.318886818,1,2
5.844883879,1,2
5.110034827,1,2
6.136037745,1,2
4.088705982,1,2
6.341095026,1,2
4.808441711,1,2
6.390378476,1,2
5.245481228,1,2
6.110099809,1,2
7.023465687,1,2
4.589077987,1,2
4.663355794,1,2
4.919681766,1,2
7.438601387,1,2
5.662004482,1,2
5.151512287,1,2
3.722508397,1,2
4.846419628,1,2
5.49873601,1,2
5.563285889,1,2
4.583897851,1,2
4.430347367,1,2
5.964147823,1,2
5.220518905,1,2
5.076646932,1,2
5.560542689,1,2
5.652402377,1,2
5.571973982,1,2
4.833206368,1,2
6.756146754,1,2
5.213871906,1,2
5.561247128,1,2
4.420702225,1,2
5.987874682,1,2
4.281245239,1,2
6.599870551,1,2
5.527838906,1,2
6.830920099,1,2
5.305925214,1,2
5.796744939,1,2
3.978309941,1,2
6.116260013,1,2
6.79345471,1,2
4.699133019,1,2
6.158855349,1,2
5.913228888,1,2
5.632739282,1,2
3.046489971,1,2
6.85707331,1,2
5.986891031,1,2
5.633430023,1,2
4.525067772,1,2
6.526276455,1,2
5.705253019,1,2
5.229956685,1,2
6.541564227,1,2
3.987421913,1,2
6.406437128,1,2
7.118174115,1,2
5.244521121,1,2
7.562705963,1,2
6.764163277,1,2
3.575035266,1,2
5.356152204,1,2
3.806859534,1,2
6.828957476,1,2
6.393361345,1,2
7.608182388,1,2
5.873513448,1,2
6.173309786,1,2
4.164439651,1,2
5.5710882,1,2
4.237739462,1,2
3.618458179,1,2
5.240883934,1,2
4.317301349,1,2
1.908585527,1,2
6.276333733,1,2
6.78720471,1,2
5.362516195,1,2
5.325099354,1,2
6.580043335,1,2
3.176286621,1,2
6.110088047,1,2
5.541287059,1,2
5.359139997,1,2
3.930205995,1,2
4.659455037,1,2
5.888613409,1,2
4.939998153,1,2
5.747485789,1,2
5.022284567,1,2
5.868727456,1,2
7.870013294,1,2
4.950989714,1,2
5.650185901,1,2
7.082345721,1,2
5.472952918,1,2
5.824951586,1,2
7.164734188,1,2
4.299497143,1,2
4.544215994,1,2
5.135774512,1,2
6.082378803,1,2
4.12233553,1,2
6.965803761,1,2
5.32954187,1,2
7.195652787,1,2
4.567815731,1,2
4.40009297,1,2
6.013947605,1,2
5.170168439,1,2
6.467546503,1,2
5.149694464,1,2
6.526443761,1,2
6.405245608,1,2
5.857737513,1,2
3.558542233,1,2
5.368003086,1,2
6.097042466,1,2
5.334845341,1,2
6.42186108,1,2
5.466976739,1,2
3.489727288,1,2
6.046481068,1,2
3.023830414,1,2
5.449434153,1,2
7.819001994,1,2
6.068785202,1,2
5.844300723,1,2
5.617081264,1,2
5.569510283,1,2
2.998787483,1,2
4.952646224,1,2
5.841879346,1,2
7.104639298,1,2
4.644474052,1,2
5.162655221,1,2
6.862769364,1,2
5.314107857,1,2
5.692142642,1,2
5.787256091,1,2
6.725393834,1,2
5.534571038,1,2
6.258841262,1,2
5.71165461,1,2
5.429346553,1,2
6.682568681,1,2
6.667789121,1,2
4.006981369,1,2
3.625497496,1,2
4.303255584,1,2
4.141139749,1,2
6.521289024,1,2
5.590796847,1,2
4.838310053,1,2
7.444782782,1,2
6.472533209,1,2
4.670203319,1,2
7.789404375,1,2
4.600749379,1,2
7.763465332,1,2
6.19438949,1,2
5.13844055,1,2
4.94557971,1,2
5.133433129,1,2
7.027400524,1,2
6.584945477,1,2
4.82495907,1,2
6.177500197,1,2
4.756245695,1,2
6.766675709,1,2
6.381513596,1,2
5.073368037,1,2
5.208175687,1,2
6.203306806,1,2
5.37655998,1,2
5.587487221,1,2
3.522634365,1,2
6.350744235,1,2
4.812677029,1,2
6.184286813,1,2
3.719566418,1,2
6.804703489,1,2
6.297789779,1,2
4.277083067,1,2
6.925376703,1,2
5.583966763,1,2
5.346565235,1,2
5.259273364,1,2
5.507517965,1,2
5.730826118,1,2
5.406541544,1,2
5.434443788,1,2
5.554315782,1,2
4.799356578,1,2
2.400537417,1,2
5.509584944,1,2
5.942171145,1,2
6.395905119,1,2
7.362538805,1,2
6.076891302,1,2
6.331044453,1,2
5.889472874,1,2
4.833237438,1,2
6.418593117,1,2
7.17957299,1,2
5.846847417,1,2
6.264205616,1,2
6.378147114,1,2
4.966740163,1,2
6.07076869,1,2
3.922088285,1,2
5.331465498,1,2
6.560835378,1,2
3.478608457,1,2
5.224145849,1,2
7.165258685,1,2
7.123394851,1,2
7.5483518,1,2
7.228266916,1,2
6.535845172,1,2
6.369173093,1,2
5.27814,1,2
5.835131846,1,2
7.1041895,1,2
5.18004026,1,2
6.095118943,1,2
5.134001497,1,2
5.760399273,1,2
6.982481551,1,2
6.978913994,1,2
6.056984844,1,2
7.605301733,1,2
4.450459413,1,2
6.082360484,1,2
4.978633325,1,2
6.47883341,1,2
4.883439268,1,2
4.138848859,1,2
5.388629137,1,2
5.953190112,1,2
5.947305073,1,2
5.832495564,1,2
6.215351972,1,2
6.755842847,1,2
6.383096046,1,2
4.155774936,1,2
4.574669535,1,2
4.817476075,1,2
5.178493198,1,2
4.568310458,1,2
5.907210347,1,2
5.917038846,1,2
5.047548218,1,2
5.551349225,1,2
5.513330235,1,2
5.595475928,1,2
4.948909072,1,2
4.581174953,1,2
5.378578497,1,2
4.427615624,1,2
7.900256055,1,2
6.653205616,1,2
5.435284521,1,2
5.151506957,1,2
4.641174424,1,2
5.821447321,1,2
5.109204008,1,2
3.430590587,1,2
7.112696962,1,2
3.91891526,1,2
5.054337048,1,2
6.697835895,1,2
5.846310172,1,2
6.153435795,1,2
4.652814333,1,2
5.924481296,1,2
4.298388569,1,2
2.807697203,1,2
5.436858129,1,2
6.297462863,1,2
5.022044099,1,2
6.217215364,1,2
5.958690407,1,2
5.614785062,1,2
5.545606651,1,2
7.056223563,1,2
6.519097385,1,2
6.665120081,1,2
4.378287082,1,2
3.312371211,1,2
3.319227194,1,2
5.330395051,1,2
5.484956969,1,2
5.298744417,1,2
5.179007977,1,2
4.679347369,1,2
7.274412431,1,2
6.83811538,1,2
5.376753418,1,2
5.552323623,1,2
6.758727313,1,2
6.262175505,1,2
7.681390855,1,2
4.889839167,1,2
5.152552763,1,2
5.694266658,1,2
4.999393498,1,2
5.670521018,1,2
5.575331711,1,2
6.078591817,1,2
5.326340085,1,2
5.190365999,1,2
5.985551423,1,2
5.70455324,1,2
6.026279984,1,2
6.043667683,1,2
7.148849968,1,2
4.626286784,1,2
3.85309576,1,2
6.735312021,1,2
3.227314918,1,2
6.569386318,1,2
5.785712728,1,2
5.165551165,1,2
7.444278476,1,2
5.051033188,1,2
6.85706596,1,2
5.001106761,1,2
5.345567305,1,2
4.195506922,1,2
5.291847701,1,2
6.673014503,1,2
5.726054816,1,2
4.89096431,1,2
6.280285933,1,2
5.568027019,1,2
5.581093108,1,2
4.087000945,1,2
7.395164472,1,2
5.693426242,1,2
5.579362196,1,2
5.376959668,1,2
5.385616246,1,2
5.291815048,1,2
5.432105226,1,2
3.743083619,1,2
5.536565174,1,2
5.801129897,1,2
3.67234418,1,2
5.04078443,1,2
4.469248441,1,2
5.628040806,1,2
6.96856689,1,2
6.610591856,1,2
5.224497078,1,2
4.912085587,1,2
7.068228091,1,2
4.445991248,1,2
6.217386038,1,2
4.482168884,1,2
5.82923808,1,2
5.512149314,1,2
5.978945189,1,2
5.888199708,1,2
6.240155465,1,2
5.957316168,1,2
6.964907012,1,2
5.660920441,1,2
6.31917715,1,2
4.268761175,1,2
5.510101221,1,2
7.846843227,1,2
4.760765194,1,2
6.348041789,1,2
3.942195182,1,2
5.16104675,1,2
5.239639534,1,2
4.94240014,1,2
5.366015395,1,2
5.100250464,1,2
6.082842961,1,2
5.557084623,1,2
6.783054478,1,2
7.685869729,1,2
6.96876765,1,2
5.182165741,1,2
7.278596465,1,2
5.700563212,1,2
4.291411664,1,2
5.142309731,1,2
5.546199046,1,2
5.278522077,1,2
7.143008786,1,2
5.663673724,1,2
5.223150247,1,2
4.546393944,1,2
4.568075945,1,2
3.469068109,1,2
4.938472838,1,2
6.532340239,1,2
6.664376002,1,2
6.661137966,1,2
6.035401651,1,2
5.939106557,1,2
6.050903112,1,2
5.240672389,1,2
4.898575258,1,2
5.665826606,1,2
8.778237927,1,2
4.28656443,1,2
6.153645129,1,2
6.441991944,1,2
6.671475817,1,2
4.021808889,1,2
6.760075659,1,2
5.926157634,1,2
4.571277229,1,2
5.639939298,1,2
5.054561948,1,2
5.818439295,1,2
4.401661355,1,2
5.005183862,1,2
5.015222484,1,2
6.376441124,1,2
5.105569618,1,2
5.056288944,1,2
6.467411412,1,2
6.098170797,1,2
5.451139538,1,2
5.855727287,1,2
6.303521859,1,2
4.930161265,1,2
4.113728146,1,2
6.057769869,1,2
6.800154592,1,2
5.146568101,1,2
3.905376619,1,2
5.730879321,1,2
4.017798311,1,2
5.588931296,1,2
7.158578693,1,2
5.03399994,1,2
4.226270621,1,2
7.045925346,1,2
6.133371997,1,2
5.266010834,1,2
6.280389641,1,2
3.987655738,1,2
6.194337782,1,2
7.059705153,1,2
7.106303281,1,2
7.167105857,1,2
4.175918729,1,2
4.057330272,1,2
5.901475966,1,2
6.134098702,1,2
5.534191583,1,2
6.127508164,1,2
6.200655881,1,2
5.672453309,1,2
5.6308041,1,2
6.644416471,1,2
6.325602599,1,2
3.975182319,1,2
6.5084182,1,2
6.158726986,1,2
4.541088334,1,2
5.045419605,1,2
6.449338748,1,2
5.913781767,1,2
6.547659749,1,2
6.967148239,1,2
6.365632117,1,2
5.614972473,1,2
5.869174577,1,2
6.423629335,1,2
5.98344765,1,2
5.369080944,1,2
5.886096474,1,2
7.22974593,1,2
6.999785306,1,2
6.927510374,1,2
6.089331739,1,2
5.336479735,1,2
6.102660498,1,2
7.061733977,1,2
6.377101202,1,2
5.541542424,1,2
4.666166394,1,2
5.306135124,1,2
3.631633393,1,2
4.636198387,1,2
5.684964969,1,2
5.020944754,1,2
4.476176073,1,2
6.052216508,1,2
4.585743025,1,2
4.249155714,1,2
5.816911751,1,2
5.519287957,1,2
5.344164795,1,2
8.234329024,1,2
4.184909577,1,2
4.897404934,1,2
5.542839851,1,2
5.046990927,1,2
5.632179714,1,2
5.732247464,1,2
3.621876377,1,2
4.908646915,1,2
4.747879373,1,2
8.020914248,1,2
6.144293452,1,2
5.608802154,1,2
4.802456947,1,2
4.961592615,1,2
6.35261349,1,2
5.570699054,1,2
5.374142275,1,2
6.458733546,1,2
5.269352948,1,2
6.557527329,1,2
5.521152708,1,2
7.38146154,1,2
5.296066931,1,2
5.042889324,1,2
6.286605154,1,2
4.86439168,1,2
2.605644424,1,2
5.318967027,1,2
4.908696661,1,2
6.497980099,1,2
6.313138041,1,2
5.255312356,1,2
3.479181665,1,2
6.415881511,1,2
5.676482287,1,2
6.270373809,1,2
6.528874777,1,2
5.757453178,1,2
5.941285975,1,2
4.416585735,1,2
6.45120249,1,2
6.68329138,1,2
5.321111791,1,2
6.758703051,1,2
6.520844061,1,2
6.275076951,1,2
6.489171522,1,2
6.53171535,1,2
7.027611252,1,2
5.964613753,1,2
9.010307565,1,2
4.674930903,1,2
6.260956366,1,2
5.14772665,1,2
5.314098256,1,2
5.879260113,1,2
6.124105483,1,2
7.081852191,1,2
4.708262575,1,2
5.302258418,1,2
7.199987224,1,2
7.246134706,1,2
5.957626611,2,1
2.551766517,2,1
4.286461522,2,1
4.358055481,2,1
3.333637801,2,1
4.842706441,2,1
3.240940158,2,1
6.237360004,2,1
2.315125379,2,1
3.593523745,2,1
2.352296881,2,1
3.404103463,2,1
4.865333338,2,1
3.8767191,2,1
5.52830518,2,1
4.993076758,2,1
4.022430328,2,1
2.134830614,2,1
5.598720363,2,1
2.928962205,2,1
5.224984779,2,1
3.489005649,2,1
3.121388117,2,1
4.558234262,2,1
5.101409684,2,1
3.792706742,2,1
4.6078987,2,1
2.862599942,2,1
4.259043888,2,1
1.975698546,2,1
3.85516797,2,1
4.880978273,2,1
3.172022795,2,1
4.183880971,2,1
5.781385625,2,1
3.259449922,2,1
2.653530274,2,1
4.883452575,2,1
4.906088248,2,1
4.038073299,2,1
4.546951736,2,1
2.713573755,2,1
3.045843152,2,1
4.960316189,2,1
4.036607253,2,1
3.577524621,2,1
3.56597795,2,1
3.464663858,2,1
3.340317503,2,1
2.379800351,2,1
5.372223255,2,1
4.31058995,2,1
4.148794735,2,1
3.38765067,2,1
6.297630203,2,1
4.585097289,2,1
3.988659344,2,1
4.012396652,2,1
3.142343117,2,1
3.67054922,2,1
3.28024605,2,1
4.860030146,2,1
3.486957944,2,1
3.916917419,2,1
4.174776056,2,1
3.660686164,2,1
4.292222965,2,1
3.447020352,2,1
2.898971776,2,1
5.179770658,2,1
5.046721589,2,1
5.511655017,2,1
1.28992386,2,1
5.460613053,2,1
4.065128045,2,1
2.576140043,2,1
4.557773305,2,1
4.072363666,2,1
3.665969523,2,1
2.825069724,2,1
2.623741545,2,1
3.414429691,2,1
4.253138726,2,1
3.499536153,2,1
3.748872341,2,1
2.248234534,2,1
2.556661548,2,1
2.322678659,2,1
4.816935576,2,1
4.486592806,2,1
5.437456507,2,1
4.122294644,2,1
2.865825777,2,1
3.536711535,2,1
3.213822186,2,1
3.588157905,2,1
4.612598088,2,1
4.458149266,2,1
3.890787334,2,1
5.946378368,2,1
2.690102312,2,1
4.421154091,2,1
3.586464234,2,1
4.94307376,2,1
3.649901223,2,1
4.768631737,2,1
4.431479107,2,1
3.23739967,2,1
3.852932309,2,1
4.461349907,2,1
5.161205539,2,1
5.749198269,2,1
4.116782985,2,1
4.360421979,2,1
6.149934073,2,1
4.03342144,2,1
6.343070033,2,1
4.834935696,2,1
2.762678951,2,1
3.814285728,2,1
4.366917325,2,1
5.487938573,2,1
2.564813537,2,1
3.05689449,2,1
2.397168014,2,1
4.039555599,2,1
3.385288552,2,1
4.132203782,2,1
5.096021004,2,1
3.584631081,2,1
4.472770513,2,1
3.893722332,2,1
5.679589504,2,1
3.490483337,2,1
4.164339882,2,1
1.135471671,2,1
3.383712038,2,1
3.733839947,2,1
2.367200895,2,1
4.891959735,2,1
3.70575992,2,1
4.404130543,2,1
3.841660564,2,1
4.443207858,2,1
4.133036141,2,1
3.941513767,2,1
4.35538617,2,1
4.872048341,2,1
2.602431047,2,1
5.417914833,2,1
5.552198131,2,1
3.737004471,2,1
4.866454528,2,1
2.931558089,2,1
4.370007608,2,1
3.389183361,2,1
3.330729517,2,1
6.144246118,2,1
4.511881707,2,1
3.546061192,2,1
5.369098904,2,1
4.870803475,2,1
3.476752936,2,1
5.0400567,2,1
4.134834899,2,1
2.680115034,2,1
3.716169606,2,1
3.878030952,2,1
4.353323308,2,1
3.63544616,2,1
3.162745347,2,1
5.577124456,2,1
3.165752434,2,1
3.364128391,2,1
4.66395471,2,1
5.005047916,2,1
3.264231477,2,1
2.067444159,2,1
3.509933134,2,1
3.620914965,2,1
5.429313406,2,1
2.500373093,2,1
2.764720912,2,1
2.795364109,2,1
4.882498749,2,1
3.054697891,2,1
3.309624667,2,1
2.350713731,2,1
4.026719901,2,1
4.354113355,2,1
3.375270737,2,1
3.197020548,2,1
3.014797125,2,1
2.619201906,2,1
5.067954906,2,1
