"Y","X1","X2","X3"
0.92393,0.055386,-0.21254,-0.42999
-1.7275,-0.64751,-0.10613,0.36436
0.97455,1.8121,0.18899,0.32768
-0.13904,0.28098,-0.48097,-0.34505
-0.85761,0.32294,-0.34152,-0.42883
1.9247,0.11199,-0.081466,-0.39066
-1.3803,-0.40329,0.4172,0.9289
-2.555,-1.8949,0.28108,-0.077892
-0.73187,-0.53174,0.024866,0.15403
0.32864,1.8056,-0.21264,-0.23719
2.008,0.26981,0.29444,-0.16176
-0.85889,0.51854,-0.20436,0.35192
1.1718,0.054728,0.088132,0.15796
-1.751,-1.4717,0.62731,0.92188
-0.93141,-0.49401,0.63967,0.32662
1.2373,1.7106,-0.69541,-0.0677
1.4779,0.3092,0.049939,-0.14627
-1.2872,0.22188,-0.1382,-0.32225
1.1954,1.4665,-0.20697,0.10523
-0.83817,-1.4923,0.072905,0.013028
-0.0044047,0.65103,-0.26118,0.33841
0.52384,0.93771,-0.29717,0.11754
1.8199,1.0942,0.034756,0.036766
1.5971,-0.21874,0.2793,-0.28097
1.2232,0.34061,0.40369,0.48015
2.0261,1.1402,-0.065781,-0.40629
0.15078,-0.0071759,-0.038551,-0.12018
-1.4891,-0.75543,0.14377,-0.1979
1.6905,1.045,0.1622,-0.13114
0.83201,-0.86424,0.47619,-0.036486
-1.1308,-0.81167,0.21946,0.51695
1.2311,0.59237,-0.24265,-0.17662
-0.57081,-0.26158,-0.097968,0.32283
0.80079,-0.11163,0.28448,0.1435
0.58468,-0.81635,0.21811,-0.11584
1.7608,0.78818,-0.040781,-0.5696
2.0503,-0.30345,-0.047991,-0.96508
1.6416,1.0062,0.13339,0.020745
1.4056,0.48571,0.084373,0.063419
-0.08135,0.91151,0.023164,-0.20584
-1.9481,-2.0249,0.3126,0.20582
2.0121,1.2237,0.1672,-0.014671
0.62718,0.34203,0.10875,0.27257
-0.77756,-0.65179,0.054638,0.25432
-2.5394,-0.69976,-0.16161,-0.20894
-2.3051,0.67346,-0.68834,-0.20787
1.6522,1.4337,-0.27483,-0.27722
1.597,1.4471,-0.62911,-0.38974
-0.21613,0.55907,-0.7182,-1.223
-2.4976,-0.31451,0.031156,0.27702
0.99262,-0.90304,0.29882,-0.086792
1.4912,-0.079054,0.26639,-0.42483
2.0505,-1.0474,0.65581,-0.27718
1.61,1.2955,-0.2714,-0.33262
-2.4676,-0.99943,-0.10249,0.11893
-2.756,-0.55444,0.016607,0.33044
-0.74675,1.4291,-0.027995,0.1849
0.28687,0.42531,-0.22411,0.37651
1.7615,1.0774,0.17523,-0.12425
1.1994,-0.31058,-0.033425,-0.18963
-2.58,0.5651,-0.68273,0.01889
-2.27,-0.87956,0.19776,0.14395
1.0602,0.97714,0.13278,-0.21581
0.32987,0.50005,-0.2505,-0.5336
-2.6985,0.31605,-0.49813,-0.060891
1.2254,1.6417,-0.31601,-0.47303
-2.1241,-1.5931,-0.07785,-0.36326
-1.3751,-0.086771,0.15405,-0.15072
0.34977,-1.4121,0.49912,0.35103
-0.21284,1.3609,-0.088117,0.45376
1.5174,0.067947,0.49,0.040881
-2.1138,0.89384,-0.31421,0.17754
0.17127,-0.82933,0.28582,0.20112
-0.63237,0.11837,0.14232,-0.27207
-1.2158,0.31534,0.095224,0.032024
-0.039315,0.61372,0.35617,0.14958
0.46871,0.88157,-0.41471,-0.11545
1.2416,0.49697,-0.2561,-0.13646
-2.2195,-1.2682,-0.27683,-0.14657
0.28519,-1.3755,0.12903,-0.35951
-2.5541,-0.69094,0.065309,0.15836
-1.9141,-0.20156,-0.058591,0.35436
-0.59513,0.6161,-0.17671,-0.35855
0.56867,0.25004,0.1809,-0.46376
-0.28642,-0.6671,0.54349,0.082808
-0.56231,0.70079,0.19787,0.096778
1.3034,-0.93511,0.43673,0.026529
-1.089,0.72131,-0.10615,-0.0937
0.71399,1.73,-0.74574,-0.41962
1.3289,0.91059,-0.34797,-0.17216
0.90741,0.58342,-0.24824,-0.14657
-0.68382,-1.144,0.28287,0.49248
0.44922,-1.0192,0.13354,-0.049671
-0.15187,0.28838,0.14203,-0.3178
-2.7499,-0.84029,-0.23016,0.068973
0.1086,-1.4846,0.5079,0.42162
1.9007,1.2691,0.010152,-0.25027
0.87405,0.90554,0.38953,0.69979
-1.1729,-0.799,0.061063,0.28474
1.5736,0.74095,-0.078501,-0.49239
-0.61398,-0.11145,0.57745,0.21395
1.2811,0.64091,-0.11667,-0.21318
2.2199,1.8711,-0.38766,-0.018593
-2.8317,-1.6595,-0.027401,-0.098442
0.7829,0.4096,0.2149,0.41544
0.47131,-0.55817,0.108,0.32334
-2.7323,-1.7437,0.47161,0.56862
0.39939,0.8936,0.50359,0.37285
1.2403,0.16367,-0.044482,-0.81674
0.85182,0.12869,0.24054,0.35218
-2.5696,-0.15365,-0.3155,0.33392
-0.63762,-0.76023,0.55043,0.076196
-0.29683,-0.52489,0.41356,0.72102
1.3974,1.9035,-0.0755,-0.1042
-2.2697,-0.011386,0.1934,0.55542
-2.3977,-0.78191,-0.039648,-0.11559
-1.2011,-2.134,0.34511,0.065608
-1.6572,-0.84746,-0.12114,0.2367
1.0365,-0.9335,0.81004,0.61066
-0.66478,-0.93948,-0.18067,-0.2622
1.8059,0.77086,-0.029589,-0.21843
-0.29312,1.448,-0.19761,-0.22541
-1.9553,-0.39677,0.0084987,-0.10446
1.1982,-0.47607,0.32563,0.30549
0.72663,0.69644,-0.34281,-0.27641
0.41654,-1.0972,0.25171,-0.20279
-2.213,-0.41914,0.14401,0.25996
-0.20814,0.46275,0.16192,-0.19533
0.25771,-0.79426,0.13327,0.35289
2.2205,-0.073037,0.068801,-0.30508
2.209,0.63274,0.24893,0.23315
0.58354,0.79695,-0.096497,0.2364
1.7767,-0.33616,0.45509,0.004693
2.2518,-0.17347,0.44181,0.10721
-2.727,0.30522,-0.1538,0.46638
0.22184,-1.1329,0.31461,0.2672
0.35667,0.30222,0.3241,-0.16552
-2.3288,0.18372,-0.38581,-0.12804
1.8162,1.6417,-0.28141,-0.49236
1.1305,-1.1485,0.42729,0.057792
0.40034,-0.11046,0.15834,0.64695
0.64164,0.83712,-0.12915,0.14265
-0.46999,0.074594,-0.44248,-0.1168
0.82357,-1.5229,0.95016,0.61863
-0.032885,-0.80545,0.053827,0.11356
-2.7711,-0.59292,0.11742,0.49905
0.99039,1.4955,-0.16851,-0.42261
1.1033,0.10595,-0.2856,-0.4295
-0.70727,-0.55219,0.28067,0.63619
0.92188,1.3598,-0.28148,0.16932
0.68607,-0.28947,-0.025522,0.29608
0.28761,-0.27723,0.092423,-0.39094
0.64027,-0.12106,0.15892,0.14986
-0.53557,0.38892,0.19015,0.41091
0.13959,-0.21021,0.12132,0.37097
0.62818,-0.5363,0.016608,0.1108
2.1075,1.137,-0.14087,-0.43517
1.3653,0.11554,0.51226,0.033434
1.3102,2.0264,-0.1107,0.0029597
0.087654,-0.52912,-0.020085,-0.1266
-0.83429,-0.93789,0.058162,0.14093
1.0085,-0.19691,0.11598,-0.073332
-0.3845,0.92545,-0.6582,-0.9461
1.9679,0.73056,-0.4941,-0.74454
0.49724,1.7651,-0.39117,-0.54001
-1.0284,-0.74307,-0.22313,-0.25134
0.56314,0.28972,-0.25955,-0.057465
2.0204,1.5872,-0.056446,0.0052643
1.3941,-0.28746,0.46431,0.1781
-0.71207,-1.5797,-0.021689,-0.17215
1.9056,0.032751,0.44371,0.082526
1.5096,0.91621,0.19709,0.25823
-1.5711,0.06576,0.10373,0.079712
1.9623,0.17482,0.29761,-0.089242
-2.8145,-1.4989,0.356,0.45731
-0.91563,-0.26054,-0.068936,0.19564
-0.58135,0.023818,-0.26705,-0.77746
-0.48281,0.34041,0.16356,0.011467
0.72594,0.39811,-0.19991,-0.186
0.93712,-0.36586,-0.09897,-0.0011296
-0.72106,-0.9172,0.12627,0.21787
1.2742,-0.58238,0.13667,-0.21669
-1.4977,1.4742,-0.25724,0.11812
-2.125,-1.3486,0.33874,0.41212
1.8475,1.0736,-0.023855,-0.047278
1.3854,-0.40035,0.26355,0.09201
-2.1519,-0.54438,0.070159,0.36599
-2.3285,0.031857,-0.12966,0.17602
0.56779,-0.19857,-0.42843,-0.258
-1.5872,-1.0163,-0.019024,0.30775
-2.3466,-0.048217,-0.22833,0.55248
-1.8706,0.085669,0.0038364,0.10336
1.3473,-0.16002,0.31893,0.17166
-2.8055,-1.5402,0.053485,0.13885
0.73151,0.29922,-0.28837,-0.10334
0.22595,-0.54638,0.25585,0.33742
-0.32092,1.3356,-0.37207,-0.55021
-2.8333,-1.8688,0.34479,0.4093
1.0932,0.30885,-0.22817,-0.36509
-0.082313,0.079423,0.027362,0.29997
-2.4032,0.54881,-0.10568,0.60811
-2.7736,-0.81801,0.19918,0.59044
1.0019,1.5819,-0.099063,-0.19721
-0.36387,1.121,-0.21887,-0.39614
-0.48423,-0.22833,-0.40749,-0.20534
0.018102,0.53851,0.46329,0.23114
2.4357,1.6001,-0.37265,-0.30727
-0.50928,-0.34601,0.23478,0.61095
-2.3566,-0.7486,-0.20558,-0.32047
1.5587,0.33334,0.38232,0.030207
1.5487,1.6569,-0.066239,0.31746
-1.5862,0.67766,-0.11663,0.083405
2.2357,0.90194,-0.037877,-0.02388
-2.3841,-0.64257,-0.15611,-0.20836
-1.2339,-0.57928,0.10896,0.62154
1.547,0.8629,0.31003,0.10932
-1.5587,-1.6844,0.34873,0.5198
-2.4156,0.21581,-0.75384,-0.58059
-1.3614,-0.33036,-0.28403,0.19477
-0.48468,-2.2573,0.85526,0.71599
-1.0782,-2.1714,0.38649,0.20961
-0.53534,0.22816,0.16598,0.28866
0.98181,-1.0699,0.22847,-0.37441
-0.14452,-1.0723,0.1411,0.099969
2.167,0.13707,0.28044,0.037823
0.67775,1.3128,-0.91732,-0.62509
0.20705,0.47306,0.040994,0.2276
0.68505,-0.026424,-0.037573,-0.18526
0.056892,-1.0459,0.56789,0.59105
-2.6411,0.21362,-0.42479,-0.043518
0.50061,-0.041698,0.26944,0.34079
-2.2435,-1.5223,0.064186,0.11377
-1.4689,-1.2232,-0.15199,-0.18659
-2.8014,-1.0364,0.12133,0.35915
-1.3185,-1.0402,0.27657,0.66239
-1.1354,-0.99516,-0.016308,0.21504
1.0044,1.0167,-0.021573,-0.43591
1.3084,-0.28233,0.4675,0.23541
-0.32873,-0.39471,-0.045236,0.2156
-2.8997,-0.93837,-0.10542,0.073003
1.034,-0.07986,-0.13107,-0.30931
-1.0784,-0.10938,-0.65581,-0.34233
-2.8032,-2.0673,0.42971,0.37562
1.1661,0.45256,-0.04004,0.33841
0.3002,1.1635,-0.32792,0.60321
0.86615,-0.74429,0.057172,0.077137
-1.6237,-0.72372,-0.13633,0.10303
0.72325,0.2501,0.58173,0.12534
1.0857,1.241,0.26571,0.19207
1.8705,0.81588,0.05738,0.10593
1.2453,0.71652,-0.031072,0.19551
-0.37328,-1.7671,0.47115,0.39931
-2.8168,0.25393,-0.48193,0.12589
-2.3837,0.9205,-0.24726,0.40563
1.2317,0.44887,-0.26019,-0.29473
1.3829,0.91066,0.032724,-0.41325
1.4342,0.84907,-0.016814,-0.36801
1.5827,-0.33277,0.31836,0.1719
1.3972,2.7915,-0.70672,-0.61234
-1.1448,-0.59436,-0.025744,0.25429
-0.15673,1.3551,-0.014115,-0.31095
1.5325,0.60795,0.12664,-0.2773
1.0164,1.5378,-0.21733,-0.41111
-0.88715,-0.95334,0.0025367,-0.050346
0.12239,-1.1707,0.71001,0.88669
1.854,0.72932,0.03279,0.10508
0.20066,0.44294,0.1144,0.52332
-0.89965,0.64122,-0.080661,0.1197
-1.8723,-0.06365,-0.19346,0.22604
-2.4814,-1.0462,0.0085279,0.25598
0.8898,-0.080938,0.45972,-0.17045
-0.006409,0.54706,-0.19207,-0.42263
-1.096,-0.71368,0.326,0.075414
0.80851,-0.53311,-0.017096,0.11876
1.1666,-0.31507,0.23035,0.35519
-0.80302,0.66184,-0.086874,-0.27235
0.47793,-0.12936,0.028532,0.20663
-0.20956,-3.2952,1.098,0.29455
1.9768,0.44523,0.1124,-0.24988
0.89048,0.39865,0.28446,-0.22081
-0.076061,0.080399,-0.64263,-0.46522
0.88852,1.6245,-0.44832,-0.22355
-0.053326,0.16985,0.033076,-0.55413
-2.444,-0.84055,0.66551,1.0528
-2.7049,0.0065437,-0.69807,-0.31346
-0.85807,-0.44387,0.18627,0.0043635
0.99148,0.32879,0.15359,0.33358
1.2378,-0.39161,0.25841,0.32424
-1.2007,0.26604,-0.1531,0.47682
-0.35881,-1.2417,0.081924,0.056495
0.70577,-0.68983,-0.075087,-0.33809
0.34192,-0.21014,0.32835,0.48981
-1.756,-0.48036,0.46236,0.43779
0.31915,-0.35191,-0.46336,-0.93557
0.38655,-1.7782,0.23948,-0.054795
-0.66821,-0.46859,0.01974,0.3772
1.5028,0.088938,0.31311,0.24198
0.57875,0.87755,-0.47976,-0.15105
0.52955,0.69334,-0.38116,-0.3071
1.2087,1.1615,-0.28857,-0.14559
0.35671,-0.72497,0.15339,0.38855
-2.8179,-0.61446,-0.13473,0.25894
-0.69281,-0.097342,0.021697,0.45484
-2.778,-1.3812,0.21634,0.47616
-2.5002,-1.731,0.29415,0.50051
0.71033,-0.60641,0.25731,0.06026
0.3835,-1.2445,0.34356,0.02044
1.8587,1.1309,0.0163,-0.3087
1.2455,1.2903,-0.44553,-0.15451
0.4699,1.2726,-0.020435,-0.24461
1.3337,-1.0989,0.37838,-0.21292
-0.0066373,0.77615,-0.15824,-0.25237
-2.8554,-0.94945,0.48083,0.87861
1.8024,0.84472,0.22559,-0.12667
1.1761,-0.90516,0.49705,0.16769
0.35707,-1.1817,0.48307,0.21119
-2.1423,0.18911,-0.18931,0.034693
1.1911,0.86466,-0.17051,0.0010358
-0.8593,-0.85169,-0.24657,0.30545
-2.6075,-1.0087,0.051969,0.33976
-0.74575,2.0439,-0.71221,-0.13683
-0.72539,-1.7823,0.60128,0.6449
0.78062,0.13014,-0.13482,-0.17642
-0.73233,1.3432,-0.99562,-0.44954
1.2234,0.83251,0.25956,0.49695
1.3041,1.1365,-0.1091,0.19805
-1.1172,-0.095439,-0.14939,-0.55164
-2.5968,-0.8141,0.23707,0.37802
1.2681,-0.8899,0.071569,-0.27246
-0.13028,-0.20825,-0.26629,-0.097246
-1.5006,0.38041,-0.05784,-0.023671
-0.49231,-0.60844,-0.15793,-0.20153
-0.25839,0.66404,-0.179,-0.35281
1.2946,-0.010664,0.069683,-0.23749
-0.1185,0.0025973,0.083749,-0.2741
-2.2275,-0.43719,-0.0068828,0.038275
2.2212,1.1554,-0.45136,-0.50788
-2.5,-0.86564,-0.24913,0.099426
-2.2786,-0.54695,-0.22257,-0.054469
1.9834,0.90177,-0.26277,-0.79811
1.5066,0.83418,-0.28433,-0.41374
1.7534,-0.10574,0.055112,-0.19172
-2.2292,-0.73622,-0.0421,0.3316
0.10823,-0.77434,-0.20482,0.074749
0.51471,-0.15928,0.036557,0.36831
-1.5489,-1.0167,-0.11906,-0.16441
-1.984,-0.50202,0.13987,0.063164
2.2233,-0.18953,0.0050209,-0.54383
-1.9415,-0.19205,-0.23054,-0.35687
1.2968,0.056849,-0.20021,-0.23932
1.5491,0.47667,-0.14188,-0.38869
-1.5148,2.536,-1.0369,-0.43456
-0.60517,0.034172,0.11349,0.10751
-1.3564,-0.54449,0.23745,0.71773
-0.36803,-2.4613,0.83122,0.43711
0.52818,-0.59187,0.40147,0.28438
-1.9053,-0.72523,-0.35411,-0.18266
1.6084,0.0805,0.28827,-0.035216
-1.3982,-0.52001,0.15473,0.59807
1.3235,0.77142,0.16373,-0.17712
-0.39897,0.90805,-0.17032,-0.20596
-0.60563,1.339,-0.47264,-0.12145
1.5659,0.58466,-0.13666,-0.41366
0.72398,0.2089,-0.17527,0.25833
1.253,0.64308,0.39573,0.12352
0.15794,-0.27227,-0.082702,-0.10221
2.0506,1.3357,-0.27563,-0.076471
1.4044,-0.75554,0.20049,-0.33397
1.6826,-0.51264,0.36707,0.1
0.63722,0.77498,-0.14644,-0.21376
0.79874,0.11149,-0.14706,-0.33251
-1.1179,0.48832,-0.1331,-0.2198
-2.2857,-1.7175,0.38202,0.50368
-1.5724,-0.1617,-0.057932,-0.23217
-0.6897,1.0168,-0.87669,-0.88745
-0.7353,-0.44563,-0.10484,0.10809
0.34931,-0.63601,0.26803,0.39757
0.83644,0.69539,-0.11345,0.13973
-0.91882,-0.93246,-0.051745,-0.0075634
0.68076,0.90571,0.044045,-0.34865
-2.6078,-0.11457,-0.41942,0.075223
0.55027,0.18985,-0.31345,-0.22321
0.81503,0.50962,-0.64777,-0.96264
0.29112,0.96034,-0.38856,-0.18034
0.11499,-0.71853,0.020405,-0.13699
-0.5421,-0.70636,0.28221,0.65584
0.59555,0.83482,0.16679,-0.1629
1.434,1.2136,0.09355,-0.016217
-0.70403,-0.72696,0.47442,-0.13618
1.6562,0.90096,-0.39432,-0.40377
1.868,0.51798,0.10038,0.10332
-2.243,0.13389,-0.29436,0.37087
-1.0607,-0.52372,0.7241,0.53915
0.78655,1.0003,-0.37032,-0.29044
1.4069,0.71649,-0.091601,-0.56694
-2.6395,-0.46709,0.24741,0.58494
-0.13684,0.66774,0.42726,0.10748
0.28268,0.40176,0.0059341,0.40415
1.6414,0.92574,-0.030251,-0.25784
1.3459,-1.4596,0.56595,-0.050095
-2.7688,-1.9295,0.10021,-0.25281
1.9821,0.24035,-0.18063,-0.51991
-2.7224,-1.9049,0.5435,0.7264
-1.6802,-1.7169,0.60454,0.7461
0.81914,1.6098,-0.48775,-0.31153
0.42859,0.088956,-0.15867,0.26029
-1.9838,0.1695,-0.05185,0.096308
-0.86255,-1.4176,0.64968,0.80353
-2.9004,-1.4594,0.51206,0.76874
0.90449,1.6086,-0.4648,-0.75606
1.4762,1.7796,-0.2073,-0.19901
1.5882,2.1767,-0.45309,-0.8137
1.9625,0.018438,0.24732,-0.24866
1.3943,1.3503,-0.17904,0.0046405
1.6959,0.20694,0.18857,0.20515
-1.0881,-0.45766,-0.30583,-0.12179
-0.71727,0.018293,0.1033,0.084388
-0.35401,0.54852,-0.70775,-0.40541
-0.97989,-1.7296,0.64811,0.81262
1.2986,1.6727,-0.28289,-0.508
1.4657,1.3241,-0.69828,-0.83259
-2.0689,-0.6,0.21948,0.59922
1.5335,0.7326,-0.28178,-0.42396
0.47884,1.284,-0.34462,0.30856
-0.4793,0.17111,0.27755,0.42866
-0.42818,0.14487,-0.3317,0.091502
0.55315,-0.27637,0.43042,0.13967
1.322,0.68932,-0.015341,-0.001241
0.74247,0.11571,-0.077692,-0.2189
-1.7849,1.1188,-0.67173,-0.45757
1.3847,-0.49335,0.09479,-0.18613
0.88532,0.58219,-0.081995,-0.082619
0.13799,2.041,-0.023258,-0.048862
1.0523,-1.1026,0.93277,0.65545
-0.26857,-0.66822,-0.086294,-0.1087
-0.77414,-0.035473,-0.18648,0.086081
0.10614,0.77526,-0.29121,-0.47439
-2.8735,-1.3369,0.24493,0.46233
0.44351,-0.91034,0.036662,0.036359
2.02,1.17,-0.0022699,-0.10327
0.2395,-0.74611,0.2914,0.30741
-2.9291,-0.21977,0.014559,0.64838
0.20805,-0.28318,-0.28637,-0.22843
0.10906,-0.74516,-0.20545,0.026055
0.49792,1.662,-0.47002,-0.73062
1.1637,-0.67592,0.16971,-0.26275
-0.51408,-1.2819,-0.10095,-0.20278
-1.7508,-1.7335,0.23265,0.19247
1.0817,0.01276,0.18069,0.026767
1.4655,-0.090568,0.2327,-0.11694
0.49956,-0.78972,0.34912,0.56575
1.6977,0.15384,0.47901,0.12355
1.7249,-0.57304,-0.049723,-0.56409
-0.173,-0.76739,-0.23874,-0.30817
-1.6995,1.3171,-0.3345,0.10431
-2.8331,-1.047,0.25786,0.67374
0.7191,0.2167,-0.28105,-0.18272
0.60586,-0.8368,0.32502,0.24932
-1.0117,-0.08022,0.28195,0.3122
-2.4392,-0.80814,-0.30331,-0.10395
0.64881,0.79532,-0.34343,0.013891
-0.439,-0.602,-0.13082,-0.071873
0.372,-0.14158,0.44234,0.6307
-0.82028,-0.33701,0.20159,0.65109
-1.2502,1.2169,-0.28712,0.097988
1.8164,-0.1386,0.39708,-0.3501
1.6298,0.2664,0.48174,0.55414
-0.87701,-1.7314,0.2265,0.027144
-2.1245,-1.7434,0.57345,0.55778
0.484,0.56926,0.048583,-0.049522
-1.5959,0.82504,-0.32277,0.58803
0.75465,0.59384,-0.032326,0.14068
-2.3693,-1.6323,-0.033275,-0.093944
0.62809,-0.028828,0.27053,0.30589
-0.39545,0.81101,-0.34339,-0.18548
1.2396,1.3599,-0.1239,-0.32902
0.61339,-0.46263,0.098553,-0.144
-1.8495,-0.50691,-0.25417,0.081826
-0.74606,-0.10435,0.048721,-0.47204
1.1578,0.67118,0.32827,0.82132
1.2006,1.6592,-0.54302,-0.90613
-2.181,-0.91294,0.33151,0.61459
0.40079,-0.6397,-0.13571,-0.069129
1.8629,0.82816,0.14308,0.04097
-1.2167,0.043051,0.20916,0.098741
-0.93648,-0.017141,-0.11026,0.4669
-0.2724,-0.11441,0.11863,-0.28604
0.55004,-0.77326,0.56062,0.62793
2.5067,1.3096,-0.35941,-0.45822
-0.59185,-1.3407,0.45409,-0.031704
-1.5589,-1.338,0.45232,-0.025912
-2.1567,1.001,-0.22527,0.39245
-2.1105,-1.6518,0.46599,0.4409
0.4265,-0.40224,0.59932,-0.089106
0.26821,0.10862,0.10916,0.43026
0.19975,-1.4284,0.33724,-0.029173
1.7478,0.97164,0.31603,0.46441
1.4615,0.38512,0.24985,-0.1724
-1.2924,0.19624,0.098938,0.1864
0.58154,1.843,-0.14841,-0.14363
0.49628,-0.33486,0.26442,0.32536
-0.13256,-0.54843,-0.15817,-0.029683
0.37542,-0.1102,-0.047589,-0.19852
-1.0871,-0.095273,-0.26582,-0.79107
-1.8355,0.45208,-0.5401,0.12109
0.44188,-0.38887,0.42166,-0.39283
-0.9374,-0.79288,0.35406,0.81445
-0.44242,-1.2703,0.37231,0.46529
-2.509,-1.874,0.64184,0.7896
0.85136,0.89611,-0.27407,-0.032311
1.6539,-0.71485,0.25645,-0.14411
-0.67523,-1.4004,0.46916,-0.059712
1.814,0.35628,-0.023031,-0.22591
-2.6547,-0.40998,0.1682,0.52938
-2.3416,-1.0296,0.19219,0.11205
1.5801,0.056857,-0.0019384,-0.47649
1.35,0.45678,0.46826,0.6128
-1.6612,-0.71584,0.3215,0.6532
-1.7415,-1.3651,0.13456,0.37522
-2.0687,0.98786,-0.657,0.050404
0.12878,-1.1593,0.09278,-0.23676
2.0252,1.488,-0.19297,-0.39882
-1.5351,-0.31112,0.20897,0.68202
-0.7918,-0.76286,-0.069661,0.019961
1.2116,0.14964,0.79134,0.45593
-1.8403,-0.85327,-0.47113,-0.26439
0.14466,1.5963,-0.033339,-0.012669
0.14772,-0.7676,0.32869,-0.2826
0.83042,0.49562,-0.040069,-0.097618
2.0931,0.55159,0.12581,0.12948
0.46948,-0.70321,-0.24274,-0.21849
1.0066,-0.12821,0.10687,0.0037274
-2.5655,-0.91606,0.095767,0.45104
0.90404,2.0708,-0.79757,-1.0163
-0.31193,-0.81189,0.089582,0.72325
-1.8541,-2.1994,-0.09877,-0.37031
-0.64385,-0.50199,-0.48488,0.15591
0.48249,0.77307,-0.022246,0.42931
-2.6356,-0.19366,-0.023136,0.62585
-0.97943,-0.99844,0.2443,0.54858
-0.10937,2.0566,-0.36434,-0.22832
-1.8556,-0.51848,-0.19831,-0.52536
0.69769,0.41145,0.1175,0.30545
1.2659,0.85766,-0.41157,-0.51522
-1.1489,-1.1316,0.071112,0.26551
1.2394,1.5035,-0.33963,-0.57628
0.88062,-0.30042,0.44152,0.85876
-1.8419,0.74794,-0.43433,-0.25326
-1.7595,-0.82853,-0.13825,-0.086878
-2.8283,-0.59665,-0.061104,0.26422
0.99422,0.27212,-0.034764,-0.063396
-1.1127,0.27009,-0.19144,0.29968
-1.0847,-0.50879,0.14173,0.41974
0.094819,0.65325,-0.29468,0.25336
0.48332,-0.30316,-0.071409,-0.63596
1.018,0.78291,0.10037,-0.35257
1.1447,-0.10889,0.012672,-0.064322
2.2228,1.378,-0.16036,-0.010839
0.89025,0.44644,0.30503,-0.1593
1.6142,1.5575,-0.31729,0.033721
1.1133,0.60249,0.2247,-0.16808
-0.63283,0.42465,0.038886,-0.26348
-2.6491,-0.55773,-0.12854,0.27462
-1.8123,-0.18663,-0.17428,0.50892
-2.6974,-1.167,0.0056466,-0.064606
0.18208,-0.74649,0.075152,0.024565
0.72412,0.64727,-0.49754,-0.45485
-0.85264,-1.8686,0.52515,0.52373
1.8449,-0.035254,0.8551,0.37565
-0.94542,0.62685,-0.17268,-0.34723
-0.18528,1.3027,-0.60457,-0.33781
-0.40153,-1.5686,0.75192,0.92629
-2.3067,-1.2671,0.17314,0.18846
1.3054,-0.35019,-0.20602,-0.71879
0.75151,0.6591,0.65393,0.42717
1.152,-0.277,0.17586,-0.12954
0.067391,-0.050013,0.1252,0.083896
-1.6999,0.081798,-0.16257,-0.22757
1.1452,0.80363,-0.12791,0.15668
1.3376,-0.41795,0.6267,0.37292
1.2508,0.61804,-0.26523,-0.37659
1.1727,-0.13031,0.29007,0.34274
1.5825,0.24721,-0.47338,-0.72867
-0.071604,0.019807,0.45429,-0.13114
1.3572,0.14228,0.19255,0.25802
-1.9248,-1.1293,0.041283,0.38601
1.5879,-0.050051,0.2708,-0.36113
-2.1273,0.85755,-0.32533,0.12874
0.86049,1.3007,-0.33246,-0.20773
1.3852,-0.29876,-0.020875,-0.27922
1.018,-1.0725,-0.15707,-0.42339
0.83224,1.7968,-0.49216,-0.19803
0.96214,0.79103,-0.032588,-0.55587
-2.639,-0.0059431,-0.14066,0.648
-1.582,-0.55993,0.15259,0.94321
1.7112,0.53001,0.54894,0.42731
-2.8046,-0.4978,-0.086885,0.40951
1.5874,2.2787,-0.60032,-0.51764
-2.7086,0.21871,-0.38615,0.37422
-2.1988,-1.0586,0.051081,-0.20021
1.1212,0.7921,0.031494,0.26243
1.9476,1.9616,-0.47291,-0.35258
1.241,-0.56597,0.30628,0.21091
0.25374,-0.19511,-0.27851,-0.28775
0.27209,-0.074406,-0.33687,-0.45217
-2.2266,-0.36086,0.27033,0.46435
-2.6259,0.16311,-0.44773,0.29716
-1.9811,-1.1123,-0.24832,-0.034421
-2.4009,-0.65237,0.2146,0.43054
-0.22215,2.2009,-0.33375,-0.090199
0.74201,1.0861,-0.14668,0.1668
-1.897,-0.59847,-0.38625,0.0095795
-0.42932,0.023362,-0.45864,-0.12337
1.2008,-0.054049,0.75131,0.19593
-0.92767,-0.22929,0.13642,0.020136
-1.8988,0.29064,-0.41573,-0.42066
1.0098,-0.26652,0.32955,0.1712
-2.7833,-2.2957,0.97345,0.89652
1.3013,-0.91307,0.17987,-0.28504
1.1203,1.367,-0.3014,0.071467
1.6237,0.25815,0.13734,-0.21825
0.18765,-0.97899,0.22564,0.40146
1.2138,-0.025546,0.0095414,0.00035076
1.0808,0.48144,0.19171,0.30146
-2.7114,-0.96791,0.28345,0.45105
-1.816,-0.7427,-0.25049,-0.1995
-0.20257,-0.13117,0.052467,-0.3867
-2.7221,-0.57909,-0.18372,0.27394
-0.96565,-0.096733,0.24401,0.99687
-1.9139,-1.5815,0.059383,-0.15101
2.0247,0.6171,0.23191,-0.17149
0.32845,-2.0535,0.36728,0.06702
1.6816,0.70395,-0.0056245,-0.27226
-2.4287,-0.72568,-0.083599,-0.061366
0.21586,0.54309,-0.073285,-0.62428
-2.832,-0.59381,0.51976,1.2542
-0.86643,-1.6983,0.16584,0.059165
0.37214,-0.71841,0.17361,-0.49908
-0.39523,1.7319,-0.74667,-0.34867
-0.97573,-0.064644,0.3053,0.10501
